"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627869649508,0,32,242
1627869650013,0,32,242
1627869650533,0,30,244
1627869651063,0,29,245
1627869651547,0,27,247
1627869651990,0,27,247
1627869652148,0,30,244
1627869652334,0,31,243
1627869652521,0,32,242
1627869652697,0,32,242
1627869652892,0,33,241
1627869653106,0,34,240
1627869653379,3,31,240
1627869653546,2,30,242
1627869654070,1,30,243
1627869654610,0,30,244
1627869655066,0,30,244
1627869655215,0,31,243
1627869655435,0,32,242
1627869655616,0,33,241
1627869655767,0,33,241
1627869655994,0,34,240
1627869656225,0,35,239
1627869656560,0,33,241
1627869656728,0,34,240
1627869657115,0,34,240
1627869657590,0,34,240
1627869657918,0,35,239
1627869658602,0,37,237
1627869659083,0,37,237
1627869659604,0,37,237
1627869660093,0,37,237
1627869660429,0,38,236
1627869660582,0,39,235
1627869660856,0,39,235
1627869661055,0,40,234
1627869661245,0,41,233
1627869661461,4,37,233
1627869661677,1,37,236
1627869661833,0,38,236
1627869662132,1,38,235
1627869662632,0,38,236
1627869663122,0,38,236
1627869663647,1,35,238
1627869664144,0,34,240
1627869664600,0,33,241
1627869665462,0,34,240
1627869665736,0,35,239
1627869665960,0,35,239
1627869666187,1,34,239
1627869666686,0,34,240
1627869667173,0,34,240
1627869667663,0,34,240
1627869668179,0,34,240
1627869668489,0,35,239
1627869668760,0,36,238
1627869669002,0,36,238
1627869669258,0,37,237
1627869669464,0,38,236
1627869669682,2,36,236
1627869669866,0,36,238
1627869670067,0,38,236
1627869670265,1,37,236
1627869670426,1,37,236
1627869670615,0,37,237
1627869670932,1,37,236
1627869671245,0,37,237
1627869671721,0,37,237
1627869672232,0,37,237
1627869672740,1,36,237
1627869672882,0,37,237
1627869673278,0,61,213
1627869673497,0,62,212
1627869673765,0,62,212
1627869674231,0,62,212
1627869674753,0,62,212
1627869675240,0,62,212
1627869675746,0,62,212
1627869676276,0,62,212
1627869676723,0,62,212
1627869676919,0,63,211
1627869677587,0,59,215
1627869678256,0,59,215
1627869678611,0,59,215
1627869678802,0,60,214
1627869678990,0,60,214
1627869679191,0,61,213
1627869679501,4,58,212
1627869679663,0,59,215
1627869679830,0,60,214
1627869679965,0,60,214
1627869680160,1,62,211
1627869680322,0,63,211
1627869680495,0,64,210
1627869680686,0,65,209
1627869680894,0,66,208
1627869681039,0,66,208
1627869681242,0,141,133
1627869681446,0,142,132
1627869681660,0,144,130
1627869681888,0,144,130
1627869682063,1,144,129
1627869682812,0,144,130
1627869683053,0,145,129
1627869683323,0,149,125
1627869683834,0,149,125
1627869686129,0,149,125
1627869686287,0,150,124
1627869686531,0,151,123
1627869686781,0,152,122
1627869686975,1,151,122
1627869687331,0,149,125
1627869687499,0,150,124
1627869687677,0,225,49
1627869687877,0,227,47
1627869688392,0,222,52
1627869688590,0,223,51
1627869688770,0,224,50
1627869688986,0,225,49
1627869689137,0,225,49
1627869689315,5,220,49
1627869689468,65,151,58
1627869689644,59,152,63
1627869689779,57,153,64
1627869689969,49,154,71
1627869690171,39,155,80
1627869690358,38,156,80
1627869690523,29,156,89
1627869690660,21,157,96
1627869690853,13,158,103
1627869691008,12,158,104
1627869691247,1,159,114
1627869691446,0,160,114
1627869691695,1,160,113
1627869691902,0,161,113
1627869692051,0,162,112
1627869692229,0,163,111
1627869692360,0,168,106
1627869692546,0,169,105
1627869692713,0,170,104
1627869692878,0,170,104
1627869693065,0,170,104
1627869693208,68,95,111
1627869693375,68,95,111
1627869693544,62,96,116
1627869693739,56,97,121
1627869693915,53,97,124
1627869694088,43,98,133
1627869694268,31,99,144
1627869694492,34,96,144
1627869694661,31,96,147
1627869694827,20,104,150
1627869695036,20,104,150
1627869695184,17,104,153
1627869695363,12,104,158
1627869695544,11,105,158
1627869695739,0,175,99
1627869695975,0,174,100
