,ch-free,chi-inuse,imp(%),osg-inuse
2021-07-16 17:47:44.256292+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:44.334391+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:44.401206+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:44.484087+00:00,250,3,11.846689895470384,34
2021-07-16 17:47:44.551548+00:00,249,4,11.846689895470384,34
2021-07-16 17:47:44.595844+00:00,251,2,11.846689895470384,34
2021-07-16 17:47:44.651642+00:00,251,2,11.846689895470384,34
2021-07-16 17:47:44.700669+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:44.796313+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:44.874833+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:44.952113+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.026141+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.104095+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.190433+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.261527+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.334472+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.430161+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.506704+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.581939+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.679265+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.756501+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.823014+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.904889+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:45.996404+00:00,251,2,11.846689895470384,34
2021-07-16 17:47:46.077487+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:46.174813+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:46.262071+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:46.359998+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:46.454588+00:00,183,70,11.846689895470384,34
2021-07-16 17:47:46.534055+00:00,247,6,11.846689895470384,34
2021-07-16 17:47:46.599999+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:46.701852+00:00,250,3,11.846689895470384,34
2021-07-16 17:47:46.777140+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:46.859288+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:46.927823+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:47.026644+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:47.102084+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:47.179378+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:47.270759+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:47.354101+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:47.421162+00:00,251,2,11.846689895470384,34
2021-07-16 17:47:47.471563+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:47.545381+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:47.622155+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:47.715908+00:00,251,2,11.846689895470384,34
2021-07-16 17:47:47.773599+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:47.871233+00:00,250,3,11.846689895470384,34
2021-07-16 17:47:47.956218+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:48.034683+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:48.105403+00:00,251,2,11.846689895470384,34
2021-07-16 17:47:48.178949+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:48.269080+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:48.360261+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:48.427603+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:48.518096+00:00,251,2,11.846689895470384,34
2021-07-16 17:47:48.602219+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:48.676593+00:00,251,2,11.846689895470384,34
2021-07-16 17:47:48.739453+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:48.833667+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:48.903495+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:48.979608+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:49.068713+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:49.140804+00:00,252,1,11.846689895470384,34
2021-07-16 17:47:49.208352+00:00,251,0,11.929824561403509,34
2021-07-16 17:47:49.214090+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:49.290362+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:49.356388+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:49.423643+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:49.520723+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:49.596543+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:49.669864+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:49.742188+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:49.815690+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:49.899470+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:49.979693+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:50.049347+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:50.122434+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:50.210983+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:50.251782+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:50.290934+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:50.345662+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:50.438678+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:50.507446+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:50.575012+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:50.675772+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:50.747243+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:50.788212+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:50.842570+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:50.905599+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.034660+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.126263+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.218695+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.299842+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.384016+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.475062+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.562058+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.650620+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.723775+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.792716+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.891276+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:51.974949+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:52.051965+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:52.094160+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:52.151979+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:52.221191+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:52.284536+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:52.375264+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:52.458514+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:52.549413+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:52.624351+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:52.685102+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:52.767730+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:52.835625+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:52.904620+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:52.999507+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:53.067581+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:53.137850+00:00,211,40,11.929824561403509,34
2021-07-16 17:47:53.216470+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:53.308456+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:53.383089+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:53.464769+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:53.547039+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:53.586130+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:53.635995+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:53.701194+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:53.776973+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:53.868128+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:53.952892+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.015726+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:54.070940+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.151611+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.239712+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.324927+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.397713+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.471871+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.547104+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.640472+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.719016+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.796582+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.880975+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:54.961576+00:00,248,3,11.929824561403509,34
2021-07-16 17:47:55.058905+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.131447+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.205715+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.303526+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.385444+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.460582+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.529887+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.599862+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.671741+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.773854+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.854488+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:55.946279+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.026278+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.096677+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.178680+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.268329+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.354393+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.425987+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.501911+00:00,247,4,11.929824561403509,34
2021-07-16 17:47:56.568881+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.675666+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.752994+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.830364+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:56.907221+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:56.950534+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:57.026215+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.099419+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.170042+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:57.216100+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.284297+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.356891+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.450951+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.528785+00:00,193,58,11.929824561403509,34
2021-07-16 17:47:57.599187+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.670450+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.763681+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.850013+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.918356+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:57.985604+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:58.074703+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:58.160802+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:58.235666+00:00,249,2,11.929824561403509,34
2021-07-16 17:47:58.314632+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:58.406138+00:00,250,1,11.929824561403509,34
2021-07-16 17:47:58.437079+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:58.500511+00:00,248,2,12.280701754385966,35
2021-07-16 17:47:58.572622+00:00,247,3,12.280701754385966,35
2021-07-16 17:47:58.624626+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:58.695460+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:58.760585+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:58.850182+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:58.930254+00:00,245,5,12.280701754385966,35
2021-07-16 17:47:59.003562+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:59.071871+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:59.163927+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:59.239920+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:59.314771+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:59.386480+00:00,249,1,12.280701754385966,35
2021-07-16 17:47:59.451305+00:00,248,2,12.280701754385966,35
2021-07-16 17:47:59.459121+00:00,248,1,12.631578947368421,36
2021-07-16 17:47:59.511557+00:00,248,1,12.631578947368421,36
2021-07-16 17:47:59.591410+00:00,248,1,12.631578947368421,36
2021-07-16 17:47:59.661338+00:00,248,1,12.631578947368421,36
2021-07-16 17:47:59.729833+00:00,248,1,12.631578947368421,36
2021-07-16 17:47:59.795068+00:00,248,1,12.631578947368421,36
2021-07-16 17:47:59.862320+00:00,248,1,12.631578947368421,36
2021-07-16 17:47:59.929108+00:00,247,2,12.631578947368421,36
2021-07-16 17:47:59.986174+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.051881+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.130776+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.202458+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.280642+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.373180+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.451392+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.533896+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.633012+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.710609+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.813630+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.892910+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:00.966338+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.036753+00:00,247,2,12.631578947368421,36
2021-07-16 17:48:01.078094+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.151934+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.237079+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.309903+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.385443+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.474607+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.550737+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.618640+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.690593+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.764618+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.839700+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:01.915844+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:02.013110+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:02.097723+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:02.173478+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:02.241403+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:02.341421+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:02.408159+00:00,247,2,12.631578947368421,36
2021-07-16 17:48:02.463704+00:00,247,2,12.631578947368421,36
2021-07-16 17:48:02.504983+00:00,247,2,12.631578947368421,36
2021-07-16 17:48:02.608428+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:02.671713+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:02.737707+00:00,247,2,12.631578947368421,36
2021-07-16 17:48:02.783013+00:00,247,2,12.631578947368421,36
2021-07-16 17:48:02.840506+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:02.913159+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:02.973944+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:03.064336+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:03.138632+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:03.206813+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:03.288753+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:03.374691+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:03.422220+00:00,247,2,12.631578947368421,36
2021-07-16 17:48:03.477795+00:00,247,2,12.631578947368421,36
2021-07-16 17:48:03.540261+00:00,247,2,12.631578947368421,36
2021-07-16 17:48:03.608873+00:00,248,1,12.631578947368421,36
2021-07-16 17:48:03.667366+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:03.696997+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:03.800919+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:03.865883+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:03.955205+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:04.041945+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:04.125162+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:04.196169+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:04.273213+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:04.350595+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:04.400602+00:00,246,2,12.982456140350877,37
2021-07-16 17:48:04.474936+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:04.540514+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:04.591376+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:04.670442+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:04.748370+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:04.830490+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:04.926652+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:05.016601+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:05.091259+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:05.164424+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:05.242796+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:05.312221+00:00,246,2,12.982456140350877,37
2021-07-16 17:48:05.380842+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:05.453486+00:00,246,2,12.982456140350877,37
2021-07-16 17:48:05.537657+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:05.604896+00:00,246,2,12.982456140350877,37
2021-07-16 17:48:05.645076+00:00,246,2,12.982456140350877,37
2021-07-16 17:48:05.705433+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:05.795112+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:05.864734+00:00,246,2,12.982456140350877,37
2021-07-16 17:48:05.924109+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:05.999083+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:06.072028+00:00,246,2,12.982456140350877,37
2021-07-16 17:48:06.159321+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:06.243664+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:06.319888+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:06.390172+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:06.490073+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:06.570490+00:00,240,8,12.982456140350877,37
2021-07-16 17:48:06.608138+00:00,240,8,12.982456140350877,37
2021-07-16 17:48:06.703031+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:06.780986+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:06.857895+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:06.928924+00:00,247,1,12.982456140350877,37
2021-07-16 17:48:06.997222+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:07.089740+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:07.176095+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:07.253387+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:07.330019+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:07.404311+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:07.478431+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:07.570314+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:07.659558+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:07.749781+00:00,244,4,12.982456140350877,37
2021-07-16 17:48:07.830654+00:00,240,8,12.982456140350877,37
2021-07-16 17:48:07.838992+00:00,243,4,13.333333333333334,38
2021-07-16 17:48:07.891177+00:00,246,1,13.333333333333334,38
2021-07-16 17:48:07.959290+00:00,243,4,13.333333333333334,38
2021-07-16 17:48:08.028948+00:00,243,4,13.333333333333334,38
2021-07-16 17:48:08.094007+00:00,243,4,13.333333333333334,38
2021-07-16 17:48:08.162510+00:00,243,4,13.333333333333334,38
2021-07-16 17:48:08.258007+00:00,243,4,13.333333333333334,38
2021-07-16 17:48:08.343200+00:00,243,4,13.636363636363637,39
2021-07-16 17:48:08.348604+00:00,242,4,13.68421052631579,39
2021-07-16 17:48:08.422830+00:00,242,4,13.68421052631579,39
2021-07-16 17:48:08.505691+00:00,242,4,13.68421052631579,39
2021-07-16 17:48:08.576225+00:00,242,4,13.68421052631579,39
2021-07-16 17:48:08.648353+00:00,242,4,13.68421052631579,39
2021-07-16 17:48:08.749365+00:00,245,1,13.68421052631579,39
2021-07-16 17:48:08.835042+00:00,245,1,13.68421052631579,39
2021-07-16 17:48:08.903393+00:00,245,1,13.68421052631579,39
2021-07-16 17:48:09.001218+00:00,245,1,13.68421052631579,39
2021-07-16 17:48:09.064803+00:00,245,1,13.68421052631579,39
2021-07-16 17:48:09.142581+00:00,245,1,13.68421052631579,39
2021-07-16 17:48:09.238489+00:00,245,1,13.68421052631579,39
2021-07-16 17:48:09.323870+00:00,245,1,13.68421052631579,39
2021-07-16 17:48:09.408292+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:09.414615+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:09.487411+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:09.557225+00:00,243,2,14.035087719298245,40
2021-07-16 17:48:09.612500+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:09.705707+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:09.783294+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:09.851830+00:00,243,2,14.035087719298245,40
2021-07-16 17:48:09.912033+00:00,243,2,14.035087719298245,40
2021-07-16 17:48:09.963919+00:00,240,5,14.035087719298245,40
2021-07-16 17:48:10.018374+00:00,240,5,14.035087719298245,40
2021-07-16 17:48:10.076236+00:00,243,2,14.035087719298245,40
2021-07-16 17:48:10.121655+00:00,241,4,14.035087719298245,40
2021-07-16 17:48:10.194385+00:00,241,4,14.035087719298245,40
2021-07-16 17:48:10.282052+00:00,241,4,14.035087719298245,40
2021-07-16 17:48:10.361293+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:10.430458+00:00,241,4,14.035087719298245,40
2021-07-16 17:48:10.516682+00:00,241,4,14.035087719298245,40
2021-07-16 17:48:10.605563+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:10.690269+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:10.765157+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:10.845335+00:00,243,2,14.035087719298245,40
2021-07-16 17:48:10.926876+00:00,234,11,14.035087719298245,40
2021-07-16 17:48:11.012929+00:00,241,4,14.035087719298245,40
2021-07-16 17:48:11.092991+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.173116+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.255424+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.335679+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.418734+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.511722+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.582915+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.652525+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.751846+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.826778+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.901112+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:11.981472+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.057334+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.146075+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.210082+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.281793+00:00,243,2,14.035087719298245,40
2021-07-16 17:48:12.360016+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.432579+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.535705+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.608451+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.703614+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.781979+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.841376+00:00,243,2,14.035087719298245,40
2021-07-16 17:48:12.899665+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:12.975767+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.061123+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.137977+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.218734+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.295439+00:00,241,4,14.035087719298245,40
2021-07-16 17:48:13.394495+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.468900+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.534414+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.610788+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.687325+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.766455+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.861527+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:13.946263+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.035538+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.127508+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.219711+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.289923+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.361553+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.442643+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.515471+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.584923+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.665255+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.751494+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.824368+00:00,244,1,14.035087719298245,40
2021-07-16 17:48:14.895465+00:00,243,2,14.035087719298245,40
2021-07-16 17:48:14.933637+00:00,240,5,14.035087719298245,40
2021-07-16 17:48:14.968981+00:00,237,8,14.035087719298245,40
2021-07-16 17:48:15.013416+00:00,240,5,14.035087719298245,40
