GlobalJobId,BlockReadKbytes,BlockWriteKbytes,CPUsUsage,CompletionDate,CpusProvisioned,DiskProvisioned,DiskUsage,DiskUsage_RAW,GpusProvisioned,JOBGLIDEIN_ResourceName,JobDuration,JobPrio,JobStartDate,JobState,MemoryProvisioned,ResidentSetSize,MemoryUsage
login05.osgconnect.net#11289932.2952#1624678686,0,0,0.9956319772698989,1624687799,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,8224.516849,0,1624679574,Exited,1024,81180,80.2763671875
login05.osgconnect.net#11289932.2951#1624678686,0,0,0.9970482894729149,1624687703,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,8129.122543,0,1624679574,Exited,1024,79072,78.2177734375
login05.osgconnect.net#11289932.2953#1624678686,0,0,0.9942156987812836,1624687727,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,8151.815349,0,1624679575,Exited,1024,84992,83.9990234375
login05.osgconnect.net#11289932.2954#1624678686,0,0,0.9956324647430026,1624687716,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,8139.603485,0,1624679576,Exited,1024,82212,81.2841796875
login05.osgconnect.net#11289932.2955#1624678686,0,0,0.9885518537355167,1624687733,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,8155.933102,0,1624679577,Exited,1024,75864,75.0849609375
login05.osgconnect.net#11289932.2956#1624678686,0,0,0.9963412856183084,1624687809,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,8231.570097,0,1624679578,Exited,1024,79796,78.9248046875
login05.osgconnect.net#11289932.3555#1624678686,0,0,0.9959055717083288,1624687006,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7312.384388,0,1624679694,Exited,1024,77348,76.5341796875
login05.osgconnect.net#11289932.3595#1624678686,0,0,0.9959054464261192,1624686953,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,7257.101538,0,1624679696,Exited,1024,77672,76.8505859375
login05.osgconnect.net#11289932.3604#1624678686,0,0,0.9975949462119434,1624686590,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,6892.50218,0,1624679697,Exited,1024,89620,88.5185546875
login05.osgconnect.net#11289932.4759#1624678686,0,0,0.9958026003252158,1624683958,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,4197.766753,0,1624679760,Exited,1024,82596,81.6591796875
login05.osgconnect.net#11289932.4768#1624678686,0,0,0.9964649705272786,1624683817,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,4055.266236,0,1624679761,Exited,1024,77196,76.3857421875
login05.osgconnect.net#11289932.4775#1624678686,0,0,0.9977883731746886,1624683899,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,4136.83645,0,1624679762,Exited,1024,80576,79.6865234375
login05.osgconnect.net#11289932.4773#1624678686,0,0,0.9951419427671394,1624683950,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,4188.345933,0,1624679762,Exited,1024,80808,79.9130859375
login05.osgconnect.net#11289932.4777#1624678686,0,0,0.9966251891274399,1624683976,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,4212.54663,0,1624679763,Exited,1024,80232,79.3505859375
login05.osgconnect.net#11289932.4780#1624678686,0,0,1.44401922461381,1624683916,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,4152.271902,0,1624679764,Exited,1024,82668,81.7294921875
login05.osgconnect.net#11289932.5296#1624678687,0,0,0.9958035906547991,1624683673,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,3776.166701,0,1624679896,Exited,1024,78580,77.7373046875
login05.osgconnect.net#11289932.5309#1624678687,0,0,0.9832349354899247,1624683580,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,3674.680405,0,1624679899,Exited,1024,76808,76.0068359375
login05.osgconnect.net#11289932.5313#1624678687,0,0,0.9812772360995973,1624683609,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,3709.595544,0,1624679900,Exited,1024,80708,79.8154296875
login05.osgconnect.net#11289932.5320#1624678687,0,0,0.9767156890235966,1624683558,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,3655.105767,0,1624679902,Exited,1024,84228,83.2529296875
login05.osgconnect.net#11289932.5318#1624678687,0,0,0.9819291101739241,1624683580,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,3664.526588,0,1624679902,Exited,1024,84712,83.7255859375
login05.osgconnect.net#11289932.5315#1624678687,0,0,0.9843670722683442,1624683602,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,3700.621577,0,1624679902,Exited,1024,80312,79.4287109375
login05.osgconnect.net#11289932.5322#1624678687,0,0,0.9793220999416001,1624683586,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,3680.762435,0,1624679903,Exited,1024,76208,75.4208984375
login05.osgconnect.net#11289932.5324#1624678687,0,0,0.9806270081959984,1624683580,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,3661.700666,0,1624679904,Exited,1024,82600,81.6630859375
login05.osgconnect.net#11289932.5326#1624678687,0,0,0.984536895437913,1624683635,1,1278939,1860,1821,0,chameleon-uc-dev-backfill,3729.47547,0,1624679905,Exited,1024,91224,90.0849609375
login05.osgconnect.net#11289932.5298#1624678687,0,0,0.9645017522119297,1624684157,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3727.390251,0,1624680430,Exited,1024,82048,81.1240234375
login05.osgconnect.net#11289932.5307#1624678687,0,0,0.9977456539203666,1624684058,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3625.242147,0,1624680432,Exited,1024,78540,77.6982421875
login05.osgconnect.net#11289932.5311#1624678687,0,0,0.9479008985515995,1624684159,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3725.794499,0,1624680433,Exited,1024,80000,79.1240234375
login05.osgconnect.net#11289932.5314#1624678687,0,0,0.9880268697320225,1624684154,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3718.120692,0,1624680435,Exited,1024,78580,77.7373046875
login05.osgconnect.net#11289932.5317#1624678687,0,0,0.9548180173115342,1624684133,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3693.676696,0,1624680435,Exited,1024,78804,77.9560546875
login05.osgconnect.net#11289932.5321#1624678687,0,0,0.9838774114835522,1624684114,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3676.411318,0,1624680436,Exited,1024,80432,79.5458984375
login05.osgconnect.net#11289932.5319#1624678687,0,0,0.9949476308029087,1624684142,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3706.054995,0,1624680436,Exited,1024,78280,77.4443359375
login05.osgconnect.net#11289932.5323#1624678687,0,0,0.9562033962187513,1624684173,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3733.617435,0,1624680438,Exited,1024,80568,79.6787109375
login05.osgconnect.net#11289932.5327#1624678687,0,0,0.996146082569933,1624684202,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3762.570393,0,1624680439,Exited,1024,80796,79.9013671875
login05.osgconnect.net#11289932.5325#1624678687,0,0,0.9894153288066253,1624684164,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3724.8334,0,1624680439,Exited,1024,80564,79.6748046875
login05.osgconnect.net#11289932.5328#1624678687,0,0,0.9478994235441782,1624684161,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3720.037337,0,1624680440,Exited,1024,81140,80.2373046875
login05.osgconnect.net#11289932.5329#1624678687,0,0,0.9824939093876975,1624684173,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3729.428917,0,1624680441,Exited,1024,89044,87.9560546875
login05.osgconnect.net#11289932.9183#1624678688,0,0,0.989188452272348,1624685484,1,1278940,1860,1821,0,chameleon-uc-dev-backfill,3898.313128,0,1624681586,Exited,1024,92464,91.2958984375
login05.osgconnect.net#11289955.5014#1624679753,0,0,0.9970477159000813,1624687150,1,213157,61,11,0,chameleon-uc-dev-backfill,4608.945793,0,1624682540,Exited,3072,1327472,1297.3583984375
login05.osgconnect.net#11289955.5027#1624679753,0,0,0.996968236439907,1624687170,1,213157,61,11,0,chameleon-uc-dev-backfill,4627.266425,0,1624682541,Exited,3072,1343368,1312.8818359375
login05.osgconnect.net#11289955.5031#1624679753,0,0,0.9963803134252868,1624687158,1,213157,61,11,0,chameleon-uc-dev-backfill,4613.90932,0,1624682542,Exited,3072,1322652,1292.6513671875
login05.osgconnect.net#11289955.5032#1624679753,0,0,1.274206844880509,1624687056,1,213157,61,11,0,chameleon-uc-dev-backfill,4512.883934,0,1624682543,Exited,3072,1350548,1319.8935546875
login05.osgconnect.net#11289955.5033#1624679753,0,0,0.9957085665021537,1624687145,1,213157,72,11,0,chameleon-uc-dev-backfill,4600.917431,0,1624682544,Exited,3072,1324724,1294.6748046875
scott.grid.uchicago.edu#2580357.0#1624682828,0,0,1.147449919641212,1624687691,1,8526256,307105,44,0,chameleon-uc-dev-backfill,4878.01689,0,1624682813,Exited,8192,3026028,2956.1044921875
login04.osgconnect.net#12052368.0#1624683488,0,0,1.147213405163675,1624685468,1,7460474,56,8,0,chameleon-uc-dev-backfill,1715.638516,2000,1624683751,Exited,2560,2794604,2730.1044921875
login04.osgconnect.net#12052347.0#1624683158,0,0,1.124964537196739,1624685462,1,7460482,56,8,0,chameleon-uc-dev-backfill,1648.462881,2000,1624683814,Exited,2560,2806396,2741.6201171875
login04.osgconnect.net#12052123.0#1624682612,0,0,1.236319731217871,1624685519,1,7460482,58,661948,0,chameleon-uc-dev-backfill,1704.81178,2000,1624683815,Exited,2560,2773980,2709.9638671875
login04.osgconnect.net#12052349.0#1624683200,0,0,1.189228525623066,1624685476,1,7460482,56,8,0,chameleon-uc-dev-backfill,1660.576637,2000,1624683816,Exited,2560,2845588,2779.8935546875
login04.osgconnect.net#12052355.0#1624683332,0,0,1.36130760991791,1624685990,1,7460482,56,8,0,chameleon-uc-dev-backfill,2173.082343,2000,1624683817,Exited,2560,2830244,2764.9091796875
login04.osgconnect.net#12052367.0#1624683473,0,0,1.076442673877733,1624686136,1,7460482,56,8,0,chameleon-uc-dev-backfill,2181.758085,2000,1624683954,Exited,2560,2819684,2754.5966796875
login04.osgconnect.net#12052376.0#1624683649,0,0,1.03484024578608,1624686124,1,7460482,56,8,0,chameleon-uc-dev-backfill,2167.463064,2000,1624683956,Exited,2560,2822052,2756.9091796875
login04.osgconnect.net#12052374.0#1624683624,0,0,1.097032224335555,1624686153,1,7460482,56,8,0,chameleon-uc-dev-backfill,2197.672401,2000,1624683956,Exited,2560,2836056,2770.5849609375
login04.osgconnect.net#12049465.0#1624678824,0,0,1.066166237590376,1624694452,1,7460474,3347857,12,0,chameleon-uc-dev-backfill,10371.672402,628,1624684079,Exited,1536,1572588,1536.7294921875
login04.osgconnect.net#12049474.0#1624678824,0,0,0.9811343959363971,1624694622,1,7460474,3342632,12,0,chameleon-uc-dev-backfill,10540.589946,628,1624684080,Exited,1536,1637124,1599.7529296875
login04.osgconnect.net#12052387.0#1624683850,0,0,1.173140029088744,1624686254,1,7460482,56,8,0,chameleon-uc-dev-backfill,2153.333434,2000,1624684100,Exited,2560,2766032,2702.2021484375
login04.osgconnect.net#12052440.0#1624683872,0,0,1.053045741245232,1624686231,1,7460482,56,8,0,chameleon-uc-dev-backfill,2129.337071,2000,1624684102,Exited,2560,2737624,2674.4599609375
login04.osgconnect.net#12052501.0#1624683918,0,0,1.151688911936247,1624686322,1,7460482,56,8,0,chameleon-uc-dev-backfill,2218.772127,2000,1624684103,Exited,2560,2808124,2743.3076171875
login04.osgconnect.net#12052357.0#1624683332,0,0,1.210478721604485,1624685672,1,7460482,56,8,0,chameleon-uc-dev-backfill,1538.588782,2000,1624684134,Exited,2560,2746720,2683.3427734375
login04.osgconnect.net#12048909.0#1624678713,0,0,1.320806094114842,1624685719,1,7460482,58,2281224,0,chameleon-uc-dev-backfill,1583.899101,2000,1624684135,Exited,2560,2778680,2714.5537109375
login04.osgconnect.net#12052360.0#1624683390,0,0,1.156812104202921,1624685702,1,7460482,56,8,0,chameleon-uc-dev-backfill,1566.010008,2000,1624684136,Exited,2560,2720416,2657.6552734375
login04.osgconnect.net#12052358.0#1624683345,0,0,1.4113381233381,1624685760,1,7460482,56,8,0,chameleon-uc-dev-backfill,1624.492384,2000,1624684136,Exited,2560,2671248,2609.6396484375
login04.osgconnect.net#12048835.0#1624678692,0,0,1.064668570013463,1624695037,1,7460482,3338926,12,0,chameleon-uc-dev-backfill,10774.173928,628,1624684261,Exited,1536,1516840,1482.2880859375
login04.osgconnect.net#12049141.0#1624678759,0,0,1.067067354215004,1624695218,1,7460482,3357358,12,0,chameleon-uc-dev-backfill,10945.875247,628,1624684270,Exited,1536,1575688,1539.7568359375
login04.osgconnect.net#12052370.0#1624683547,0,0,1.153489025541385,1624685918,1,7460482,56,8,0,chameleon-uc-dev-backfill,1631.703704,2000,1624684286,Exited,2560,2786596,2722.2841796875
login04.osgconnect.net#12052612.0#1624684193,0,0,1.092086501273951,1624695274,1,7460482,3343969,12,0,chameleon-uc-dev-backfill,10701.017053,628,1624684572,Exited,1536,1698516,1659.7060546875
login04.osgconnect.net#12053761.0#1624684730,0,0,1.138658484766499,1624686357,1,7460474,56,8,0,chameleon-uc-dev-backfill,1707.029098,2000,1624684649,Exited,2560,2946828,2878.7607421875
login04.osgconnect.net#12047909.0#1624678513,0,0,1.079732165412943,1624695198,1,7460482,3342174,12,0,chameleon-uc-dev-backfill,9683.411174000001,627,1624685513,Exited,1536,1689712,1651.1083984375
login04.osgconnect.net#12047908.0#1624678513,0,0,1.021805742942885,1624695359,1,7460482,3324861,12,0,chameleon-uc-dev-backfill,9844.547536,627,1624685513,Exited,1536,1652372,1614.6435546875
login04.osgconnect.net#12047910.0#1624678513,0,0,0.9868951052966272,1624695436,1,7460482,3353860,12,0,chameleon-uc-dev-backfill,9920.605074999999,627,1624685514,Exited,1536,1514688,1480.1865234375
login04.osgconnect.net#12048984.0#1624678725,0,0,1.05010868135265,1624695355,1,7460482,3323155,12,0,chameleon-uc-dev-backfill,9711.802406999999,627,1624685642,Exited,1536,1631732,1594.4873046875
login04.osgconnect.net#12054884.0#1624685493,0,0,0.9967780222695458,1624695655,1,7460474,3346803,12,0,chameleon-uc-dev-backfill,9993.121762000001,627,1624685661,Exited,1536,1584072,1547.9443359375
scott.grid.uchicago.edu#2582609.0#1624685424,0,0,1.016414723460641,1624690566,1,8526265,304521,44,0,chameleon-uc-dev-backfill,4673.385256,0,1624685892,Exited,8192,2999924,2930.6123046875
scott.grid.uchicago.edu#2582610.0#1624685429,0,0,1.262422593833954,1624689264,1,8526265,305240,44,0,chameleon-uc-dev-backfill,3371.847068,0,1624685892,Exited,8192,2794516,2730.0185546875
scott.grid.uchicago.edu#2582611.0#1624685429,0,0,0.9944067692384457,1624690534,1,8526265,304481,44,0,chameleon-uc-dev-backfill,4640.072665,0,1624685893,Exited,8192,3021348,2951.5341796875
scott.grid.uchicago.edu#2582612.0#1624685429,0,0,0.9957332774578408,1624690489,1,8526265,304652,44,0,chameleon-uc-dev-backfill,4594.479434,0,1624685894,Exited,8192,3003776,2934.3740234375
login04.osgconnect.net#12054411.0#1624685336,0,0,0.9753859142524058,1624695922,1,7460482,3320788,12,0,chameleon-uc-dev-backfill,9875.003691,627,1624686046,Exited,1536,1512028,1477.5888671875
login04.osgconnect.net#12054413.0#1624685337,0,0,0.9968016789971348,1624696306,1,7460482,3367564,12,0,chameleon-uc-dev-backfill,10257.901418,627,1624686047,Exited,1536,1641332,1603.8623046875
login04.osgconnect.net#12050532.0#1624680522,0,0,1.224187056766473,1624695998,1,7460474,3328392,12,0,chameleon-uc-dev-backfill,9861.240131,626,1624686136,Exited,1536,1624804,1587.7216796875
login04.osgconnect.net#12050514.0#1624680521,0,0,1.078369133400786,1624696776,1,7460482,3347933,12,0,chameleon-uc-dev-backfill,10438.075676,626,1624686337,Exited,1536,1790748,1749.7763671875
login04.osgconnect.net#12050522.0#1624680521,0,0,1.912169988971476,1624697105,1,7460482,3343951,12,0,chameleon-uc-dev-backfill,10766.111995,626,1624686338,Exited,1536,1580936,1544.8818359375
login04.osgconnect.net#12054031.0#1624685248,0,0,1.441112832687304,1624696783,1,7460482,3391078,41,0,chameleon-uc-dev-backfill,10440.488632,627,1624686340,Exited,1536,1644108,1606.5732421875
login04.osgconnect.net#12050533.0#1624680524,0,0,1.23567450244661,1624696639,1,7460482,3321742,12,0,chameleon-uc-dev-backfill,10297.579295,626,1624686340,Exited,1536,1772432,1731.8896484375
login04.osgconnect.net#12050531.0#1624680522,0,0,1.31362756511673,1624696915,1,7460482,3339667,12,0,chameleon-uc-dev-backfill,10573.907975,626,1624686340,Exited,1536,1584924,1548.7763671875
login04.osgconnect.net#12055801.0#1624685818,0,0,1.26720455021939,1624696396,1,7460482,3346811,12,0,chameleon-uc-dev-backfill,10022.888259,627,1624686369,Exited,1536,1516952,1482.3974609375
login04.osgconnect.net#12050804.0#1624680587,0,0,1.627286691836761,1624696942,1,7460482,3341151,12,0,chameleon-uc-dev-backfill,10484.284527,626,1624686457,Exited,1536,1719988,1680.6748046875
login04.osgconnect.net#12058984.0#1624686629,0,0,1.172748877025461,1624696480,1,7460474,3313682,12,0,chameleon-uc-dev-backfill,9803.388064000001,627,1624686676,Exited,1536,1594880,1558.4990234375
login04.osgconnect.net#12058990.0#1624686629,0,0,1.326772605210849,1624696664,1,7460474,3363375,12,0,chameleon-uc-dev-backfill,9985.736761,627,1624686677,Exited,1536,1663788,1625.7919921875
scosg16.jlab.org#3687185.71#1624686586,0,0,0.9999692928647768,1624712365,1,5115759,118737,74,0,chameleon-uc-dev-backfill,25657.485278,0,1624686705,Exited,4096,1211168,1183.7802734375
login04.osgconnect.net#12050996.0#1624680624,0,0,1.3167953358687,1624696916,1,7460482,3351290,12,0,chameleon-uc-dev-backfill,9987.810186999999,626,1624686927,Exited,1536,1670796,1632.6357421875
login04.osgconnect.net#12051000.0#1624680630,0,0,1.268152948297077,1624696954,1,7460482,3341789,12,0,chameleon-uc-dev-backfill,10025.690062,626,1624686927,Exited,1536,1613312,1576.4990234375
login04.osgconnect.net#12060373.0#1624686981,0,0,1.155561516174997,1624696795,1,7460474,3329474,12,0,chameleon-uc-dev-backfill,9805.956803999999,627,1624686988,Exited,1536,1710224,1671.1396484375
login04.osgconnect.net#12060374.0#1624686981,0,0,1.234779783845892,1624697357,1,7460474,3331860,12,0,chameleon-uc-dev-backfill,10367.827994,627,1624686989,Exited,1536,1794556,1753.4951171875
login04.osgconnect.net#12060376.0#1624686981,0,0,1.387470310603752,1624696975,1,7460474,3362037,12,0,chameleon-uc-dev-backfill,9983.642674000001,627,1624686990,Exited,1536,1499144,1465.0068359375
login04.osgconnect.net#12050473.0#1624680510,0,0,1.349819360771387,1624697126,1,7460474,3349388,42,0,chameleon-uc-dev-backfill,9833.682317000001,626,1624687291,Exited,1536,1605508,1568.8779296875
login04.osgconnect.net#12050243.0#1624680457,0,0,1.292504160237249,1624697637,1,7460482,3309046,41,0,chameleon-uc-dev-backfill,9956.664516000001,626,1624687679,Exited,1536,1522332,1487.6513671875
login04.osgconnect.net#12050244.0#1624680457,0,0,1.213675161553591,1624697654,1,7460482,3339961,41,0,chameleon-uc-dev-backfill,9973.546907,626,1624687680,Exited,1536,1657092,1619.2529296875
login04.osgconnect.net#12050248.0#1624680457,0,0,1.347608977640868,1624697757,1,7460482,3336973,41,0,chameleon-uc-dev-backfill,10071.192535,626,1624687681,Exited,1536,1750868,1710.8310546875
login04.osgconnect.net#12050247.0#1624680457,0,0,1.254623487466318,1624697934,1,7460482,3371894,41,0,chameleon-uc-dev-backfill,10252.35449,626,1624687681,Exited,1536,1661012,1623.0810546875
login04.osgconnect.net#12050886.0#1624680602,0,0,1.637076781330312,1624697777,1,7460482,3337922,42,0,chameleon-uc-dev-backfill,9958.277093000001,626,1624687817,Exited,1536,1562428,1526.8076171875
login04.osgconnect.net#12063184.0#1624687679,0,0,1.244171155438354,1624697994,1,7460482,3351659,12,0,chameleon-uc-dev-backfill,10175.917276,627,1624687817,Exited,1536,1566076,1530.3701171875
login04.osgconnect.net#12051004.0#1624680630,0,0,1.094772394847383,1624698008,1,7460482,3351418,12,0,chameleon-uc-dev-backfill,10189.339854,626,1624687818,Exited,1536,1661864,1623.9130859375
login04.osgconnect.net#12051011.0#1624680631,0,0,1.162034975761538,1624697835,1,7460482,3317368,12,0,chameleon-uc-dev-backfill,10015.830172,626,1624687818,Exited,1536,1519404,1484.7919921875
login04.osgconnect.net#12051017.0#1624680631,0,0,0.9944959168051561,1624698593,1,7460482,3341543,12,0,chameleon-uc-dev-backfill,10771.355102,626,1624687820,Exited,1536,1602028,1565.4794921875
login04.osgconnect.net#12057883.0#1624686392,0,0,1.098411238422393,1624698301,1,7460474,3357718,12,0,chameleon-uc-dev-backfill,10390.4823,626,1624687909,Exited,1536,1672068,1633.8779296875
login04.osgconnect.net#12050740.0#1624680569,0,0,1.148894090079652,1624698177,1,7460482,3347661,42,0,chameleon-uc-dev-backfill,10183.161299,626,1624687992,Exited,1536,1265280,1236.6240234375
login04.osgconnect.net#12057881.0#1624686392,0,0,1.038778383493641,1624698359,1,7460482,3362772,12,0,chameleon-uc-dev-backfill,10247.144975,626,1624688111,Exited,1536,1567480,1531.7412109375
login04.osgconnect.net#12057987.0#1624686408,0,0,1.053717131608539,1624698806,1,7460482,3342005,12,0,chameleon-uc-dev-backfill,10692.808146,626,1624688112,Exited,1536,1622032,1585.0146484375
login04.osgconnect.net#12057888.0#1624686392,0,0,1.050651245921521,1624698232,1,7460482,3321865,12,0,chameleon-uc-dev-backfill,10118.874754,626,1624688112,Exited,1536,1572668,1536.8076171875
login04.osgconnect.net#12057990.0#1624686408,0,0,1.199559188319956,1624698421,1,7460482,3344085,12,0,chameleon-uc-dev-backfill,10306.285833,626,1624688113,Exited,1536,1612936,1576.1318359375
login04.osgconnect.net#12064315.0#1624688200,0,0,1.071912399878588,1624689751,1,7460474,56,8,0,chameleon-uc-dev-backfill,1568.25686,2000,1624688183,Exited,2560,2869728,2803.4677734375
login04.osgconnect.net#12052788.0#1624684235,0,0,1.118901645030231,1624698162,1,7460474,3300935,399907,0,chameleon-uc-dev-backfill,9976.084999999999,628,1624688185,Exited,1536,1684768,1646.2802734375
login04.osgconnect.net#12059205.0#1624686682,0,0,1.140440118779306,1624698653,1,7460474,3321062,44,0,chameleon-uc-dev-backfill,10465.779726,627,1624688186,Exited,1536,1588856,1552.6162109375
login04.osgconnect.net#12059204.0#1624686682,0,0,1.08453159287739,1624698153,1,7460474,3336117,44,0,chameleon-uc-dev-backfill,9966.378438,627,1624688186,Exited,1536,1529860,1495.0029296875
login04.osgconnect.net#12059206.0#1624686682,0,0,1.053472731595321,1624698062,1,7460474,3348687,44,0,chameleon-uc-dev-backfill,9873.600130000001,627,1624688187,Exited,1536,1719688,1680.3818359375
login04.osgconnect.net#12059210.0#1624686683,0,0,1.157891462302957,1624698170,1,7460474,3326106,44,0,chameleon-uc-dev-backfill,9979.937255000001,627,1624688188,Exited,1536,1521196,1486.5419921875
login04.osgconnect.net#12059369.0#1624686714,0,0,1.073815194551665,1624698358,1,7460474,3313723,43,0,chameleon-uc-dev-backfill,10168.39286,627,1624688188,Exited,1536,1516624,1482.0771484375
login04.osgconnect.net#12059375.0#1624686715,0,0,1.116916291175626,1624698277,1,7460474,3360013,43,0,chameleon-uc-dev-backfill,10086.87322,627,1624688189,Exited,1536,1729012,1689.4873046875
login04.osgconnect.net#12064311.0#1624688155,0,0,1.017053762997315,1624689964,1,7460482,56,8,0,chameleon-uc-dev-backfill,1578.283099,2000,1624688385,Exited,2560,2861440,2795.3740234375
login04.osgconnect.net#12057615.0#1624686334,0,0,1.048254276171543,1624698551,1,7460482,3350030,12,0,chameleon-uc-dev-backfill,10162.140048,627,1624688387,Exited,1536,1582916,1546.8154296875
login04.osgconnect.net#12059732.0#1624686825,0,0,1.023924007669673,1624698930,1,7460482,3359911,43,0,chameleon-uc-dev-backfill,10540.950917,627,1624688388,Exited,1536,1670984,1632.8193359375
login04.osgconnect.net#12059740.0#1624686826,0,0,1.052326689068213,1624698962,1,7460482,3323554,43,0,chameleon-uc-dev-backfill,10571.811621,627,1624688389,Exited,1536,1632292,1595.0341796875
login04.osgconnect.net#12057882.0#1624686392,0,0,1.08785854561353,1624699213,1,7460482,3361937,12,0,chameleon-uc-dev-backfill,10769.233703,626,1624688443,Exited,1536,1685444,1646.9404296875
login04.osgconnect.net#12057886.0#1624686392,0,0,1.218295979098116,1624698486,1,7460482,3333370,12,0,chameleon-uc-dev-backfill,10041.286645,626,1624688443,Exited,1536,1536268,1501.2607421875
login04.osgconnect.net#12057891.0#1624686393,0,0,1.042977910723891,1624698630,1,7460482,3370348,12,0,chameleon-uc-dev-backfill,10184.7072,626,1624688444,Exited,1536,1823400,1781.6630859375
login04.osgconnect.net#12057991.0#1624686408,0,0,0.9844657650221295,1624698766,1,7460482,3316928,12,0,chameleon-uc-dev-backfill,10320.195072,626,1624688445,Exited,1536,1635020,1597.6982421875
login04.osgconnect.net#12064334.0#1624688555,0,0,1.092548245685936,1624690145,1,7460474,56,8,0,chameleon-uc-dev-backfill,1661.277889,2000,1624688484,Exited,2560,2896420,2829.5341796875
login04.osgconnect.net#12060006.0#1624686880,0,0,1.16872842215569,1624698905,1,7460474,3354537,44,0,chameleon-uc-dev-backfill,10418.28222,627,1624688485,Exited,1536,1544140,1508.9482421875
login04.osgconnect.net#12060754.0#1624687094,0,0,1.033549861398815,1624698431,1,7460474,3331046,44,0,chameleon-uc-dev-backfill,9943.201996,627,1624688486,Exited,1536,1623528,1586.4755859375
login04.osgconnect.net#12060016.0#1624686881,0,0,1.093412591336554,1624699004,1,7460474,3362880,44,0,chameleon-uc-dev-backfill,10515.88261,627,1624688486,Exited,1536,1627004,1589.8701171875
login04.osgconnect.net#12060811.0#1624687105,0,0,1.078428844187093,1624698478,1,7460474,3320962,43,0,chameleon-uc-dev-backfill,9988.50045,627,1624688488,Exited,1536,1610664,1573.9130859375
login04.osgconnect.net#12060778.0#1624687102,0,0,1.077109417152627,1624698469,1,7460474,3329448,44,0,chameleon-uc-dev-backfill,9980.084366999999,627,1624688488,Exited,1536,1659164,1621.2763671875
login04.osgconnect.net#12064246.0#1624688079,0,0,1.281607047628188,1624690121,1,7460482,56,8,0,chameleon-uc-dev-backfill,1552.246689,2000,1624688569,Exited,2560,2821632,2756.4990234375
login04.osgconnect.net#12058352.0#1624686499,0,0,1.015443623545524,1624698796,1,7460482,3363167,43,0,chameleon-uc-dev-backfill,10225.086385,627,1624688570,Exited,1536,1623348,1586.2998046875
login04.osgconnect.net#12059191.0#1624686681,0,0,1.029823784337676,1624698806,1,7460482,3349858,44,0,chameleon-uc-dev-backfill,10233.799264,627,1624688571,Exited,1536,1625340,1588.2451171875
login04.osgconnect.net#12058363.0#1624686501,0,0,1.072595250284837,1624699079,1,7460482,3356795,43,0,chameleon-uc-dev-backfill,10507.299982,627,1624688571,Exited,1536,1577768,1541.7880859375
login04.osgconnect.net#12064332.0#1624688545,0,0,1.091305335561664,1624690334,1,7460482,56,8,0,chameleon-uc-dev-backfill,1647.835417,2000,1624688686,Exited,2560,2842552,2776.9287109375
login04.osgconnect.net#12064310.0#1624688150,0,0,0.9961307339653291,1624690392,1,7460482,56,8,0,chameleon-uc-dev-backfill,1674.962173,2000,1624688717,Exited,2560,2779720,2715.5693359375
login04.osgconnect.net#12058690.0#1624686562,0,0,1.179521817479223,1624699155,1,7460482,3323983,44,0,chameleon-uc-dev-backfill,10434.236723,627,1624688719,Exited,1536,1613576,1576.7568359375
login04.osgconnect.net#12064338.0#1624688685,0,0,1.124683393246175,1624690656,1,7460474,56,8,0,chameleon-uc-dev-backfill,1869.424289,2000,1624688787,Exited,2560,2832768,2767.3740234375
