"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627937429597,0,52,222
1627937429755,0,52,222
1627937430055,0,49,225
1627937431044,0,49,225
1627937431699,0,50,224
1627937432051,2,45,227
1627937432152,0,46,228
1627937432534,0,43,231
1627937432705,0,42,232
1627937432933,0,43,231
1627937433162,2,42,230
1627937433287,0,41,233
1627937433705,3,36,235
1627937433883,0,36,238
1627937434109,0,35,239
1627937434261,0,36,238
1627937435160,0,36,238
1627937436144,0,36,238
1627937437031,0,37,237
1627937437255,0,37,237
1627937437426,0,38,236
1627937437620,0,39,235
1627937437803,0,39,235
1627937438206,1,36,237
1627937439154,0,35,239
1627937440164,0,34,240
1627937440296,0,35,239
1627937441215,0,31,243
1627937442187,0,28,246
1627937442333,0,29,245
1627937443235,0,16,258
1627937444257,0,13,261
1627937445120,1,13,260
1627937445303,0,14,260
1627937445510,0,15,259
1627937445722,1,15,258
1627937445877,0,16,258
1627937446277,1,13,260
1627937447252,0,13,261
1627937448258,0,14,260
1627937448630,0,15,259
1627937448732,0,15,259
1627937449237,0,15,259
1627937449453,0,16,258
1627937449628,0,17,257
1627937450161,5,6,263
1627937450316,0,7,267
1627937450521,0,8,266
1627937450646,0,9,265
1627937451291,0,9,265
1627937451435,0,10,264
1627937452281,0,10,264
1627937452494,0,11,263
1627937452674,0,12,262
1627937453236,1,12,261
1627937453402,0,13,261
1627937453599,0,14,260
1627937453780,0,15,259
1627937453935,0,15,259
1627937454355,0,12,262
1627937455375,0,11,263
1627937455595,0,12,262
1627937456368,0,11,263
1627937456489,0,12,262
1627937456781,0,13,261
1627937457016,0,14,260
1627937457217,0,15,259
1627937457412,0,17,257
1627937457579,0,16,258
1627937458387,1,13,260
1627937459389,0,13,261
1627937459614,0,14,260
1627937459996,0,16,258
1627937460408,2,14,258
1627937460590,0,15,259
1627937461398,0,16,258
1627937461587,0,17,257
1627937461777,0,18,256
1627937461905,0,18,256
1627937462440,1,15,258
1627937463491,1,14,259
