EVENT_TIME,EVENT_TIME_SEC,HOST_NAME (PHYSICAL),EVENT,PROPERTIES,node_type
2018-03-14 15:39:50,86542790.0,35f90689df631398c602d62425910473,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:39:50,86542790.0,0bb2d7904cb4aa9747c6054b9e0c323a,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'placement.rack': 6}",compute_haswell
2018-03-14 15:39:51,86542791.0,8dd3265ca1a1dc593be3f7f0188d95b6,UPDATE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'placement.rack': 5, 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:39:51,86542791.0,fcd7da63df6890005ef0f51276a3cfb8,UPDATE,"{'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'placement.rack': 6, 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:39:51,86542791.0,9e4cb377ee3ff1afa7eb944ac8c98e8a,UPDATE,"{'placement.rack': 5, 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:39:51,86542791.0,cae4148a6a4df924f9ac34eaf72f6ea7,UPDATE,"{'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 6}",compute_haswell
2018-03-14 15:39:51,86542791.0,ff34c619f102fda07aae285c9b4515eb,UPDATE,"{'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'placement.rack': 5, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:39:52,86542792.0,2b10f920f9c8bf98a1809a3da856504a,UPDATE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'placement.rack': 4}",compute_haswell
2018-03-14 15:39:52,86542792.0,ef5681811e92c287025e7640768f0373,UPDATE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'placement.rack': 7, 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:39:52,86542792.0,9cb376d58d7563e691769f2cd83924f8,UPDATE,"{'placement.rack': 5, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:39:52,86542792.0,5227c8a54ea55ae09abee63551aad6b1,UPDATE,"{'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 8, 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:39:53,86542793.0,c3a670bcfe50fc3befeb95a23fb90856,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'placement.rack': 4, 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:39:53,86542793.0,0129136d574884ce3b431bfbd42d83e8,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:39:53,86542793.0,6ffe3f1127df3b579756013c8ef85b48,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 8, 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:39:53,86542793.0,036de27648d861be44096ed23a9b6dae,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956949504', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:39:54,86542794.0,712acfc0519d192ea2ee28f6ebb2e067,UPDATE,"{'architecture.smp_size': '2', 'placement.rack': 5, 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:39:54,86542794.0,a60569b48150d1dba8dd2ef8a6b8c0cb,UPDATE,"{'placement.rack': 8, 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:39:54,86542794.0,ca05c0ad241df1383e31db39f08b23a9,UPDATE,"{'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'placement.rack': 5, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392'}",compute_haswell
2018-03-14 15:39:54,86542794.0,519b93c4774696d0c04473e813b55ed5,UPDATE,"{'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'placement.rack': 4, 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:39:54,86542794.0,b11df1b7dd89e4a3f8b8dc1aeaf47f46,UPDATE,"{'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'placement.rack': 6, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:39:54,86542794.0,f1bf0c343256dfaafdfd680de49754f1,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'placement.rack': 8}",compute_haswell
2018-03-14 15:39:55,86542795.0,ecf299292341779bd5286565296a89ee,UPDATE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'placement.rack': 5, 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:39:55,86542795.0,4a4fb5f4b7fe07b54feab3d9c27b00e0,UPDATE,"{'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'placement.rack': 4, 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:39:55,86542795.0,52adefeeb960e77e7c0642bc37eae3ce,UPDATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'placement.rack': 7, 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:39:55,86542795.0,baa49c3581b641e6486d6212110f9546,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'placement.rack': 4, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392'}",compute_haswell
2018-03-14 15:39:56,86542796.0,2bddc1f755997434214c4da0116c4b4d,UPDATE,"{'placement.rack': 5, 'main_memory.ram_size': '134956949504', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:39:56,86542796.0,2c1a843f4ec252200949db9345af6176,UPDATE,"{'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'placement.rack': 4}",compute_haswell
2018-03-14 15:39:56,86542796.0,f00c18b54ec0bfe3056e906c29a98017,UPDATE,"{'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'placement.rack': 5, 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:39:57,86542797.0,a9c18bd54094c9f1bb68d041a322f0e6,UPDATE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'placement.rack': 7, 'node_type': 'compute_haswell', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:39:57,86542797.0,32a19488bebaab4669285442e8ce1e0f,UPDATE,"{'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 8, 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:39:57,86542797.0,c639a6c51ba4ee0577ff8e8b45362207,UPDATE,"{'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'placement.rack': 7, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:39:58,86542798.0,f41160711ccee9c6c9ca3834938fd330,UPDATE,"{'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'placement.rack': 6}",compute_haswell
2018-03-14 15:39:58,86542798.0,c1225b407779922fed8abbbbf07cd259,UPDATE,"{'placement.rack': 4, 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:39:58,86542798.0,982dd1e8a42660ce7380965ead51ce59,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 6, 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392'}",compute_haswell
2018-03-14 15:39:58,86542798.0,2b408cba573f3e4c38f47dcdec28f28b,UPDATE,"{'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392'}",compute_haswell
2018-03-14 15:39:58,86542798.0,f0e0f9575539132b8f73127270bc2379,UPDATE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'placement.rack': 6}",compute_haswell
2018-03-14 15:39:59,86542799.0,2e20fea178539f543eb410858b54daf8,UPDATE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'placement.rack': 4, 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:39:59,86542799.0,0a5cf47d4f14aac7b49bd184b27b1834,UPDATE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'placement.rack': 5, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:39:59,86542799.0,27e4762f8880af4e6ffd990b7aa8b5a0,UPDATE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:39:59,86542799.0,ba81db9a3634fdca6cb1a7c977e2256a,UPDATE,"{'placement.rack': 7, 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:00,86542800.0,2d4c2e69c2c3d1d55a9e2cb297ca4937,UPDATE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 5, 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:00,86542800.0,2fe788590f8bdefb97a91e1223d5745a,UPDATE,"{'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 5, 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472'}",compute_haswell
2018-03-14 15:40:00,86542800.0,f1241d3022d5a1e6a8aed682e16e2c29,UPDATE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 6, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:00,86542800.0,7e5ca6262c2e2da6c92cb1422c23ae79,UPDATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'placement.rack': 6, 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:00,86542800.0,2bc59ea8a396defbd55c3bc271713143,UPDATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'placement.rack': 5}",compute_haswell
2018-03-14 15:40:01,86542801.0,08cc2bd0042315ee7824962db97fdf8a,UPDATE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 5, 'architecture.smt_size': '48', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:01,86542801.0,47ac0ef22ac5ea017e246243185db909,UPDATE,"{'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'placement.rack': 4, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:01,86542801.0,05ac2b1f24452655be180630a055dcdd,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 5, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:01,86542801.0,0bf6416760ac413aee27c16f17fec124,UPDATE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'placement.rack': 7, 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:01,86542801.0,bcf894b517feb14c7d758aca144b8960,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'placement.rack': 8, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:02,86542802.0,1ed013176f121841babc9bce06a7633a,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'placement.rack': 7, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:02,86542802.0,9d33957ebe6632ca17f1a789dcf38be3,UPDATE,"{'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'placement.rack': 7, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:02,86542802.0,afa2563d6770c711a51f96d39a84f1a8,UPDATE,"{'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 4}",compute_haswell
2018-03-14 15:40:02,86542802.0,437e7dfb4b57c62fc7138ecdc7143322,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'placement.rack': 8, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:03,86542803.0,9b30da327519f41b8824c6f2392ec19c,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:03,86542803.0,aa4c26abbb1f44305cd9868d9aabd4fd,UPDATE,"{'placement.rack': 5, 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392'}",compute_haswell
2018-03-14 15:40:04,86542804.0,000a17dc2dc51ab1b037e11a155d34c7,UPDATE,"{'placement.rack': 4, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:04,86542804.0,640783516818f97d17512aa2c6ecad76,UPDATE,"{'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'placement.rack': 4, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:04,86542804.0,e1e9c7c35889afd8c7fe0b1254ffb21a,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'placement.rack': 7, 'main_memory.ram_size': '137438953472'}",compute_haswell
2018-03-14 15:40:04,86542804.0,3a04b9faca1ed3df8617d6c92ee93d4b,UPDATE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472'}",compute_haswell
2018-03-14 15:40:04,86542804.0,c79fc360de5f55870a703fe26b729ce1,UPDATE,"{'architecture.smp_size': '2', 'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:05,86542805.0,042477a2bb3ed1c00495fa7d99cf588f,UPDATE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956949504', 'architecture.platform_type': 'x86_64', 'placement.rack': 8}",compute_haswell
2018-03-14 15:40:05,86542805.0,75cacbbc14436846bcdbb565f4effb20,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'placement.rack': 7, 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:05,86542805.0,d399baf7c6a5e62fe60591c7a169b2e8,UPDATE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 8, 'main_memory.ram_size': '134956863488', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:05,86542805.0,b1e96b73067358b9658c4d72909adcf2,UPDATE,"{'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 6}",compute_haswell
2018-03-14 15:40:05,86542805.0,75c8263d2796911456f43048a48dddf7,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'placement.rack': 5, 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:06,86542806.0,e5c45015f2faf27eee5faa3838155f3d,UPDATE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:06,86542806.0,b92fc448250a1b2cc661b00e820aeeeb,UPDATE,"{'placement.rack': 4, 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:06,86542806.0,f684f8ee0e81d5ae71c574eef2842470,UPDATE,"{'architecture.smt_size': '48', 'placement.rack': 4, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472'}",compute_haswell
2018-03-14 15:40:06,86542806.0,336eeaca5de6a4be191289f4ba99aa96,UPDATE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'placement.rack': 7}",compute_haswell
2018-03-14 15:40:07,86542807.0,dc2c32be49b7ddf51c771d598f783860,UPDATE,"{'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'placement.rack': 7}",compute_haswell
2018-03-14 15:40:08,86542808.0,e0581299b3f75da161e7669cd8a4c572,UPDATE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'placement.rack': 4, 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:08,86542808.0,c7fb4b5dceee664db7b0b60b3c5b4032,UPDATE,"{'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:08,86542808.0,d6643755093498b550430bc3b21a6a82,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'placement.rack': 7}",compute_haswell
2018-03-14 15:40:08,86542808.0,f61a8cbb150b93b633102e31031db6e6,UPDATE,"{'storage_devices.0.size': '250059350016', 'placement.rack': 4, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:08,86542808.0,e73e2086a49dc62abd4eb4eeb15934e3,UPDATE,"{'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'placement.rack': 7, 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:09,86542809.0,91a40a933fe3a10d7c6be1ccd83e37ac,UPDATE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'placement.rack': 5, 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:10,86542810.0,bd41a940cf17d50305962a5114e7f103,UPDATE,"{'placement.rack': 4, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell'}",compute_haswell
2018-03-14 15:40:10,86542810.0,7a8e350188ddde3f05ae61f9d97d1b73,UPDATE,"{'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'placement.rack': 6, 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}",compute_haswell
2018-03-14 15:40:11,86542811.0,1dfb3436a3e9136f6261c11938307c19,UPDATE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '134956949504', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}",compute_haswell
2018-03-14 15:40:11,86542811.0,770e1b2735ee66e4a46a93ab452d51dd,UPDATE,"{'placement.rack': 8, 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48'}",compute_haswell
2018-03-14 15:40:11,86542811.0,01fbbb27dd706c76790ce65d4083eec4,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'placement.rack': 5, 'architecture.smp_size': '2'}",compute_haswell
2018-03-14 15:40:11,86542811.0,49d1aba606a083b7915d09dbd3c1a301,UPDATE,"{'placement.rack': 4, 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472'}",compute_haswell
2018-03-14 15:40:11,86542811.0,a6ed91070d1d92c14f21ad0788fe339f,UPDATE,"{'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48'}",compute_haswell
