EVENT_TIME,EVENT_TIME_SEC,HOST_NAME (PHYSICAL),EVENT,PROPERTIES
2019-07-09T00:11:31,128131891.0,1b9a812f3fa7d07e419c2b4902e27df7,DISABLE,"{'node_type': 'compute_haswell_ib', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'placement.rack': 0}"
2019-07-08T21:46:24,128123184.0,28fafb7be66d740557b8ee04150a2e5b,DISABLE,"{'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell_ib', 'architecture.smp_size': '2', 'placement.rack': 0, 'architecture.smt_size': '48'}"
2019-07-09T02:19:16,128139556.0,ec9ddf713b61057b58bca4952225b91f,DISABLE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell_ib', 'architecture.smp_size': '2', 'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392'}"
2019-07-08T23:58:51,128131131.0,5ce663136612c76218a2c648c835ce6d,DISABLE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'placement.rack': 0, 'node_type': 'compute_haswell_ib', 'architecture.smp_size': '2'}"
2019-07-08T19:14:51,128114091.0,c808acf83b38b6dc499d366a3d023528,DISABLE,"{'architecture.smp_size': '2', 'node_type': 'compute_haswell_ib', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'main_memory.ram_size': '137438953472'}"
2019-07-09T02:06:21,128138781.0,49d19f29ef0b3aaaf71f7a4acbbbdc51,DISABLE,"{'node_type': 'compute_haswell_ib', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'placement.rack': 0, 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}"
2019-07-08T22:49:33,128126973.0,35e47cea03446142242b72b4ad94ce17,DISABLE,"{'architecture.smt_size': '48', 'placement.rack': 0, 'node_type': 'compute_haswell_ib', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64'}"
2019-07-08T21:33:47,128122427.0,b3d7025f65a94854b32bdfd6dbe39899,DISABLE,"{'placement.rack': 0, 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell_ib', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392'}"
2019-06-13T23:49:21,125970561.0,dc895c3a314fd43d795a008ec8757ea5,DISABLE,"{'storage_devices.0.size': '32017047552', 'architecture.platform_type': 'x86_64', 'node_type': 'atom', 'architecture.smp_size': '1', 'placement.rack': 1, 'main_memory.ram_size': '33285996544', 'architecture.smt_size': '8'}"
2019-07-08T23:33:08,128129588.0,7b84062f2100432e3698985db370e3e3,DISABLE,"{'main_memory.ram_size': '137438953472', 'placement.rack': 0, 'architecture.smt_size': '48', 'node_type': 'compute_haswell_ib', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}"
2019-06-13T23:53:58,125970838.0,29aad82746bb1f5c3fe8bb1052dfd143,ENABLE,"{'architecture.smp_size': '2', 'placement.rack': 3, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'node_type': 'compute_skylake', 'storage_devices.0.size': '240057409536', 'main_memory.ram_size': '205084688384'}"
2019-07-09T00:37:00,128133420.0,565f9b12e8babb613cc3682e108d8d5b,DISABLE,"{'node_type': 'compute_haswell_ib', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'placement.rack': 0}"
2019-07-08T22:24:18,128125458.0,c58bdd7bc7441207badce318b576449b,DISABLE,"{'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell_ib', 'placement.rack': 0, 'architecture.platform_type': 'x86_64'}"
2019-07-08T23:20:26,128128826.0,12df4e1e1459da344b978de8db832f8d,DISABLE,"{'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell_ib'}"
2019-07-08T15:21:11,128100071.0,64b96f6f5682ef16d69bf53e80025355,ENABLE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'placement.rack': 7}"
2019-07-09T01:53:39,128138019.0,537b21528a72fa5247a806a82d062b56,DISABLE,"{'node_type': 'compute_haswell_ib', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.smt_size': '48'}"
2019-07-08T19:40:07,128115607.0,930fbee346b1fbb3cb85f6b9f290e42d,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'node_type': 'compute_haswell_ib', 'architecture.smp_size': '2'}"
2019-07-09T01:27:52,128136472.0,cf184b5f37f0dfab845080133b3828c4,DISABLE,"{'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'node_type': 'compute_haswell_ib', 'main_memory.ram_size': '137438953472'}"
2019-07-09T01:15:07,128135707.0,c79e11683b53786a084a032f1de6ae60,DISABLE,"{'node_type': 'compute_haswell_ib', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 0, 'architecture.smt_size': '48'}"
2019-07-08T18:49:35,128112575.0,927604b33416c96bf411b9501ea55ff8,DISABLE,"{'architecture.smp_size': '2', 'placement.rack': 0, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell_ib', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472'}"
2019-07-08T21:21:09,128121669.0,5bbaf24dac244c2b7d320e50c0d68078,DISABLE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell_ib', 'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}"
2019-07-04T13:53:19,127749199.0,4e18dfe5358e406c4e910903932f0330,ENABLE,"{'node_type': 'compute_skylake', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 3, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536'}"
2019-07-09T01:40:49,128137249.0,b3c01affd7367c2d3c4c6d971270d045,DISABLE,"{'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell_ib', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 0}"
2019-07-08T15:23:53,128100233.0,d2daa3631945020e61196ee57f70ee2d,DISABLE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'placement.rack': 3, 'architecture.smt_size': '48', 'main_memory.ram_size': '205084688384', 'architecture.smp_size': '2'}"
2019-07-08T20:30:38,128118638.0,e93d2dc51a954b96e896bf411b7e0009,DISABLE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell_ib', 'placement.rack': 0, 'architecture.smt_size': '48'}"
2019-07-08T21:59:02,128123942.0,aff2e3b8a830ad4b541b9f38abe1e9b8,DISABLE,"{'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'node_type': 'compute_haswell_ib', 'architecture.smp_size': '2'}"
2019-07-09T01:02:29,128134949.0,f1e90f6b433a41a692444f8f9eee704d,DISABLE,"{'main_memory.ram_size': '137438953472', 'placement.rack': 0, 'node_type': 'compute_haswell_ib', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}"
2019-07-02T01:11:24,127530684.0,48a8269bb2a33b3172c8116a9287361c,ENABLE,"{'node_type': 'compute_haswell', 'placement.rack': 5, 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}"
2019-07-08T21:08:31,128120911.0,9d8d5da8a0e091f332efe920e81c7666,DISABLE,"{'node_type': 'compute_haswell_ib', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.smp_size': '2'}"
2019-07-08T19:02:13,128113333.0,53f64942ba44f127d8b5a2fef990951b,DISABLE,"{'placement.rack': 0, 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell_ib', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48'}"
2019-07-08T20:18:00,128117880.0,9ee09831d2b145dcdc3b060765656607,DISABLE,"{'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell_ib', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}"
2019-07-09T00:24:09,128132649.0,b23d8ffe2cb7486c059516ffa09acef1,DISABLE,"{'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 0, 'node_type': 'compute_haswell_ib'}"
2019-07-08T19:27:29,128114849.0,fa30d7a98ed4ce0d817982e9a29d49dc,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 0, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell_ib', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48'}"
2018-03-14T15:39:49,86542789.0,408c568a2f220a81958674fc9ac33b55,UPDATE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'placement.rack': 6, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392'}"
2018-11-19T16:22:23,108145343.0,0a8fc6f6a32b5c76fa5849261f674141,ENABLE,"{'placement.rack': 3, 'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake'}"
2018-03-14T15:39:50,86542790.0,0bb2d7904cb4aa9747c6054b9e0c323a,UPDATE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'placement.rack': 6}"
2018-11-20T20:30:57,108246657.0,41ef5265bfa2884894151682215581fd,ENABLE,"{'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 3, 'storage_devices.0.size': '240057409536', 'architecture.platform_type': 'x86_64'}"
2018-03-14T15:39:52,86542792.0,ef5681811e92c287025e7640768f0373,UPDATE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'placement.rack': 7, 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}"
2018-11-19T13:02:52,108133372.0,3cb44797d3b51f804d97051bb2f8aec5,ENABLE,"{'node_type': 'gpu_m40', 'main_memory.ram_size': 'None', 'storage_devices.0.size': '250059350016', 'placement.rack': 1, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}"
2018-03-14T15:39:53,86542793.0,036de27648d861be44096ed23a9b6dae,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956949504', 'storage_devices.0.size': '250059350016'}"
2018-11-19T21:21:44,108163304.0,9c5de0dd17b5be3ef0b4c30dc705c0c7,ENABLE,"{'placement.rack': 3, 'main_memory.ram_size': '205084688384', 'storage_devices.0.size': '240057409536', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'node_type': 'compute_skylake', 'architecture.smp_size': '2'}"
2018-11-10T18:07:27,107374047.0,7ae502a8f7f9478abd8c7da93ead7ca3,ENABLE,"{'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'placement.rack': 3, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536'}"
2018-11-17T15:46:35,107970395.0,21cc07817f2addd6eabfdfddfe211e68,ENABLE,"{'node_type': 'compute_skylake', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'placement.rack': 3, 'main_memory.ram_size': '205084688384'}"
2018-03-14T15:39:55,86542795.0,ecf299292341779bd5286565296a89ee,UPDATE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'placement.rack': 5, 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell'}"
2018-11-15T13:48:59,107790539.0,12aafc87a2dff30d5bc7a4534a9ddb4f,ENABLE,"{'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'placement.rack': 3}"
2018-03-14T15:39:56,86542796.0,09bcfa74191d366eeae80ce79cf0ad5e,UPDATE,"{'storage_devices.0.size': '2000398934016', 'node_type': 'storage', 'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '40', 'architecture.smp_size': '2', 'main_memory.ram_size': '67445407744'}"
2018-11-14T14:43:48,107707428.0,e4dcc2ad127d9747aeb88b0b1f67adc2,DISABLE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '67445407744', 'architecture.smt_size': '40', 'node_type': 'storage', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '2000398934016', 'placement.rack': 6}"
2018-03-14T15:39:56,86542796.0,e4dcc2ad127d9747aeb88b0b1f67adc2,UPDATE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '67445407744', 'architecture.smt_size': '40', 'node_type': 'storage', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '2000398934016', 'placement.rack': 6}"
2018-03-14T15:39:56,86542796.0,f00c18b54ec0bfe3056e906c29a98017,UPDATE,"{'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'placement.rack': 5, 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.smt_size': '48'}"
2018-03-14T15:39:56,86542796.0,f0b6404603b89ee0652bfacfabfeac06,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'placement.rack': 1, 'architecture.smt_size': '48', 'node_type': 'gpu_p100', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64'}"
2018-03-14T15:39:56,86542796.0,2bddc1f755997434214c4da0116c4b4d,UPDATE,"{'placement.rack': 5, 'main_memory.ram_size': '134956949504', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}"
2018-11-18T16:11:41,108058301.0,eab2d4b94ef4df2e14d800dc0a4c5135,ENABLE,"{'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'placement.rack': 3, 'architecture.smt_size': '48', 'storage_devices.0.size': '240057409536', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}"
2018-03-14T15:39:57,86542797.0,5d6b9cf5f1612d73ae2fd72b8b2ef8d2,UPDATE,"{'node_type': 'gpu_p100', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'placement.rack': 1, 'architecture.platform_type': 'x86_64'}"
2018-03-14T15:39:58,86542798.0,c1225b407779922fed8abbbbf07cd259,UPDATE,"{'placement.rack': 4, 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}"
2018-03-14T15:39:58,86542798.0,2b408cba573f3e4c38f47dcdec28f28b,UPDATE,"{'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392'}"
2018-11-19T16:22:06,108145326.0,ed1822a28081316fe53e5f97f8509168,ENABLE,"{'storage_devices.0.size': '240057409536', 'node_type': 'compute_skylake', 'placement.rack': 3, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '205084688384'}"
2018-11-20T20:31:01,108246661.0,8f5a8bbd16651e9f48c5c79ea940fa0b,ENABLE,"{'placement.rack': 3, 'main_memory.ram_size': '205084688384', 'architecture.smp_size': '2', 'node_type': 'compute_skylake', 'storage_devices.0.size': '240057409536', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}"
2018-11-17T19:14:28,107982868.0,83fe3408bb89a5ca3cbe67d6f1dfcc11,ENABLE,"{'placement.rack': 3, 'architecture.smp_size': '2', 'main_memory.ram_size': '205084688384', 'node_type': 'compute_skylake', 'storage_devices.0.size': '240057409536', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48'}"
2018-11-16T16:44:11,107887451.0,657f7f03a0149accacea0305b3617358,ENABLE,"{'architecture.smt_size': '48', 'storage_devices.0.size': '240057409536', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '205084688384', 'placement.rack': 3, 'node_type': 'compute_skylake'}"
2018-03-14T15:40:05,86542805.0,75cacbbc14436846bcdbb565f4effb20,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'placement.rack': 7, 'storage_devices.0.size': '250059350016'}"
2018-03-14T15:40:05,86542805.0,75c8263d2796911456f43048a48dddf7,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'placement.rack': 5, 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell'}"
2018-11-18T13:43:23,108049403.0,11b4ea753995897598648802598197d5,ENABLE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'placement.rack': 8, 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48'}"
2018-03-14T15:40:06,86542806.0,1eb0ca34df16dcedb633296a9d348159,UPDATE,"{'architecture.platform_type': 'x86_64', 'node_type': 'gpu_p100', 'storage_devices.0.size': '250059350016', 'placement.rack': 1, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472'}"
2018-03-14T15:40:06,86542806.0,b92fc448250a1b2cc661b00e820aeeeb,UPDATE,"{'placement.rack': 4, 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64'}"
2018-11-20T20:30:15,108246615.0,f43df93fe2ceb9e3a999a24257aa0dd8,ENABLE,"{'architecture.platform_type': 'x86_64', 'node_type': 'compute_skylake', 'storage_devices.0.size': '240057409536', 'placement.rack': 3, 'architecture.smt_size': '48', 'main_memory.ram_size': '205084688384', 'architecture.smp_size': '2'}"
2018-11-08T22:32:30,107217150.0,00a9017c3093e626806e784681ce3404,ENABLE,"{'architecture.smt_size': '48', 'node_type': 'compute_skylake', 'placement.rack': 3, 'storage_devices.0.size': '240057409536', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384'}"
2018-03-14T15:40:08,86542808.0,a1964febcbdc275a661fb83ba3347d1e,UPDATE,"{'architecture.platform_type': 'x86_64', 'node_type': 'gpu_p100', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'placement.rack': 1, 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}"
2018-03-14T15:40:08,86542808.0,d6643755093498b550430bc3b21a6a82,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'placement.rack': 7}"
2018-03-14T15:40:08,86542808.0,e73e2086a49dc62abd4eb4eeb15934e3,UPDATE,"{'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'placement.rack': 7, 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}"
2018-03-14T15:40:10,86542810.0,bd41a940cf17d50305962a5114e7f103,UPDATE,"{'placement.rack': 4, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell'}"
2018-11-20T20:30:53,108246653.0,f265fd213ba45bad9bb00aa8a413a55c,ENABLE,"{'architecture.platform_type': 'x86_64', 'placement.rack': 3, 'architecture.smp_size': '2', 'node_type': 'compute_skylake', 'main_memory.ram_size': '205084688384', 'architecture.smt_size': '48', 'storage_devices.0.size': '240057409536'}"
2018-03-14T15:40:10,86542810.0,7a8e350188ddde3f05ae61f9d97d1b73,UPDATE,"{'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'placement.rack': 6, 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}"
2018-03-14T15:40:11,86542811.0,770e1b2735ee66e4a46a93ab452d51dd,UPDATE,"{'placement.rack': 8, 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48'}"
2018-11-19T15:50:45,108143445.0,576ef784fae8da993e4149f19537de15,ENABLE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '240057409536', 'architecture.smt_size': '48', 'placement.rack': 3, 'main_memory.ram_size': '205084688384', 'architecture.smp_size': '2', 'node_type': 'compute_skylake'}"
2018-03-14T15:40:12,86542812.0,e1ad5272e163cc5787de17064f14955a,UPDATE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}"
2018-11-17T15:46:19,107970379.0,6cd8d739f051046733af5d509f41a7c6,ENABLE,"{'architecture.platform_type': 'x86_64', 'node_type': 'compute_skylake', 'architecture.smt_size': '48', 'main_memory.ram_size': '205084688384', 'placement.rack': 3, 'storage_devices.0.size': '240057409536', 'architecture.smp_size': '2'}"
2018-03-14T15:40:13,86542813.0,7b84062f2100432e3698985db370e3e3,UPDATE,"{'main_memory.ram_size': '134956859392', 'placement.rack': 0, 'architecture.smt_size': '48', 'node_type': 'compute_haswell_ib', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}"
2018-03-14T15:40:13,86542813.0,ea9320eaa87b83877f5652f5da92d9fe,UPDATE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'placement.rack': 6, 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}"
2018-03-14T15:40:14,86542814.0,0d41401f2b3361be1dc82ac664f92cf1,UPDATE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 5, 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48'}"
2018-03-14T15:40:14,86542814.0,9a4db8b1513fd88b836cbfbf19feb262,UPDATE,"{'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'placement.rack': 4}"
2018-03-14T15:40:15,86542815.0,1dfa096acce1d929e85f537b00b27d46,UPDATE,"{'node_type': 'gpu_p100', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'placement.rack': 1, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472'}"
2018-11-19T21:21:36,108163296.0,0457b2616284520078f59596e62c1b72,ENABLE,"{'architecture.smt_size': '48', 'storage_devices.0.size': '240057409536', 'placement.rack': 3, 'architecture.smp_size': '2', 'node_type': 'compute_skylake', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '205084688384'}"
2018-03-14T15:40:16,86542816.0,cd8ec8bb09ec39987393a2edca3c4336,UPDATE,"{'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 8}"
2018-03-14T15:40:16,86542816.0,d51b62dba21a5c4ccdc1f18a4752624f,UPDATE,"{'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'placement.rack': 1, 'storage_devices.0.size': '250059350016', 'node_type': 'gpu_p100', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}"
2018-11-08T22:25:12,107216712.0,64b96f6f5682ef16d69bf53e80025355,DISABLE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'placement.rack': 7}"
2018-03-14T15:40:17,86542817.0,64b96f6f5682ef16d69bf53e80025355,UPDATE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.platform_type': 'x86_64', 'placement.rack': 7}"
2018-03-14T15:40:18,86542818.0,20ea096eeb0ccb7413f68c812288fe8a,UPDATE,"{'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 4, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48'}"
