"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627842238882,0,74,200
1627842239997,2,64,208
1627842240220,0,65,209
1627842240506,2,70,202
1627842240807,0,134,140
1627842240963,0,140,134
1627842241667,15,144,115
1627842242654,0,152,122
1627842243694,0,158,116
1627842244600,0,164,110
1627842245737,0,166,108
1627842245826,0,166,108
1627842246054,0,161,113
1627842246538,0,161,113
1627842246716,0,162,112
1627842246821,0,162,112
1627842246993,0,162,112
1627842247164,0,163,111
1627842247517,0,162,112
1627842247683,8,155,111
1627842247798,7,156,111
1627842247879,4,156,114
1627842248087,0,156,118
1627842248247,0,156,118
1627842248430,0,157,117
1627842248608,0,157,117
1627842249106,68,81,125
1627842249276,58,82,134
1627842249703,54,78,142
1627842250684,42,71,161
1627842251760,9,68,197
1627842252810,0,65,209
1627842253832,0,68,206
1627842254013,0,68,206
1627842254774,0,65,209
1627842255757,0,61,213
1627842256718,0,57,217
1627842256901,0,58,216
1627842257703,1,56,217
1627842257941,0,57,217
1627842258839,24,31,219
1627842258947,20,31,223
1627842259209,20,30,224
1627842259718,7,30,237
1627842260993,0,31,243
1627842261419,4,25,245
1627842261819,0,26,248
1627842261971,0,26,248
1627842262175,0,27,247
1627842262881,0,24,250
1627842264006,0,24,250
1627842264850,2,24,248
1627842265357,0,26,248
1627842265799,0,63,211
1627842266066,0,64,210
1627842266858,5,68,201
1627842267856,0,69,205
1627842268957,0,67,207
1627842269618,34,27,213
1627842269811,34,27,213
1627842270017,27,28,219
1627842270194,21,29,224
1627842270419,18,26,230
1627842270871,9,26,239
1627842271067,7,27,240
1627842271966,0,28,246
1627842272935,23,27,224
1627842274040,0,28,246
1627842275025,4,25,245
1627842275971,3,23,248
1627842277030,1,20,253
1627842277851,0,19,255
1627842278063,1,19,254
1627842278244,0,20,254
1627842278329,0,20,254
1627842278926,0,18,256
1627842279185,0,19,255
1627842279333,0,19,255
1627842279913,0,16,258
1627842280110,0,17,257
1627842280251,0,17,257
1627842280930,0,16,258
1627842281127,0,17,257
1627842282028,0,16,258
1627842283006,1,16,257
1627842284091,9,16,249
1627842285123,0,16,258
1627842286146,0,17,257
1627842287113,0,16,258
1627842288046,4,16,254
1627842289055,3,16,255
1627842289991,0,12,262
1627842290181,0,13,261
1627842290273,0,13,261
1627842290489,0,12,262
1627842291001,0,12,262
1627842291219,0,13,261
1627842291313,0,13,261
1627842292522,0,13,261
1627842292715,0,12,262
1627842292957,0,70,204
1627842293090,0,70,204
1627842293551,17,70,187
1627842294184,8,71,195
1627842295153,6,70,198
1627842296208,7,72,195
1627842297104,22,72,180
1627842298147,3,72,199
1627842299053,0,73,201
1627842299270,0,75,199
1627842299427,0,76,198
1627842300128,0,75,199
1627842301249,0,75,199
1627842302022,0,75,199
1627842302202,0,76,198
1627842302387,0,76,198
1627842303237,0,75,199
1627842304155,0,76,198
1627842305118,1,75,198
1627842305311,0,76,198
1627842306123,0,77,197
1627842306325,0,78,196
1627842306503,0,79,195
1627842307068,0,80,194
1627842307223,0,81,193
1627842307365,0,82,192
1627842307528,0,83,191
1627842307704,0,84,190
1627842307881,0,85,189
1627842308347,2,83,189
1627842308936,0,85,189
1627842309185,0,85,189
1627842309369,0,86,188
1627842310283,0,88,186
1627842310517,1,88,185
1627842310700,0,89,185
1627842311359,0,86,188
1627842312276,0,86,188
1627842312790,0,87,187
1627842312981,0,88,186
1627842313145,0,89,185
1627842313323,0,89,185
1627842313538,0,90,184
1627842313805,0,91,183
1627842314075,0,92,182
1627842314259,0,93,181
1627842314722,0,97,177
1627842314935,0,98,176
1627842315111,0,99,175
1627842315393,0,100,174
1627842315612,0,101,173
1627842315828,0,102,172
1627842316029,0,103,171
1627842316225,0,104,170
1627842316434,0,105,169
1627842316701,2,103,169
1627842316891,0,102,172
1627842317413,0,96,178
1627842317637,1,94,179
1627842317846,0,95,179
1627842318012,0,96,178
1627842318372,0,98,176
1627842318538,0,99,175
1627842318710,0,99,175
1627842319003,2,98,174
1627842319167,0,98,176
1627842319695,1,100,173
1627842319855,0,100,174
1627842320323,3,98,173
1627842320672,0,96,178
1627842321532,0,88,186
1627842322545,0,81,193
1627842322765,1,82,191
1627842322986,0,83,191
1627842323158,0,87,187
1627842324359,0,91,183
1627842324530,0,95,179
1627842324726,0,99,175
1627842324928,0,103,171
1627842325106,0,107,167
1627842325316,0,111,163
1627842325560,0,115,159
1627842325777,0,119,155
1627842326021,0,120,154
1627842326245,0,124,150
1627842326528,0,128,146
1627842326739,0,132,142
1627842326927,0,136,138
1627842327119,0,139,135
1627842327356,0,143,131
1627842327542,0,147,127
1627842327750,0,151,123
1627842327920,0,155,119
1627842328094,0,159,115
1627842328587,1,186,87
1627842328764,0,186,88
1627842328965,0,190,84
1627842329190,0,194,80
1627842329424,0,198,76
1627842329591,0,199,75
1627842330016,26,194,54
1627842330621,10,197,67
1627842330938,5,194,75
1627842331322,1,195,78
1627842331648,0,193,81
1627842331841,0,196,78
1627842332036,0,197,77
1627842332175,0,198,76
1627842332283,0,198,76
1627842332514,0,198,76
1627842332737,0,202,72
1627842332925,0,205,69
1627842333075,0,209,65
1627842333266,0,210,64
1627842333438,0,214,60
1627842333647,0,218,56
1627842333833,0,218,56
1627842334033,0,219,55
1627842334367,43,170,61
1627842334563,30,175,69
1627842334729,38,162,74
1627842334897,42,155,77
1627842335425,70,115,89
1627842335798,62,115,97
1627842336393,37,117,120
1627842336551,25,118,131
1627842336728,25,118,131
1627842337038,17,115,142
1627842337506,1,115,158
1627842337862,7,110,157
1627842338786,13,90,171
1627842339676,5,74,195
1627842340655,0,73,201
1627842340887,0,74,200
1627842340996,0,74,200
1627842341217,0,74,200
1627842341471,1,74,199
1627842341731,1,74,199
1627842341913,0,74,200
1627842342035,0,74,200
1627842342180,0,74,200
1627842342404,0,78,196
1627842342595,0,78,196
1627842342799,0,79,195
1627842343012,0,79,195
1627842343237,0,80,194
1627842343460,1,80,193
1627842343660,0,81,193
1627842343963,1,77,196
1627842344114,0,78,196
1627842344808,0,77,197
1627842345755,0,77,197
1627842346834,2,75,197
1627842347801,5,75,194
